id,item_id,dept_id,store_id,state_id,d,sales,date,weekday,wday,month,year,event_name_1,dayofweek,weekofyear,is_weekend,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,has_event
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1427,0,2014-12-25,Thursday,6,12,2014,Christmas,3,52,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1434,0,2015-01-01,Thursday,6,1,2015,NewYear,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1440,55,2015-01-07,Wednesday,5,1,2015,OrthodoxChristmas,2,2,0,63.0,0.0,0.0,0.0,32.857142857142854,45.12363967083057,16.428571428571427,35.077308654138015,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1452,68,2015-01-19,Monday,3,1,2015,MartinLutherKingDay,0,4,0,107.0,51.0,53.0,0.0,73.0,25.632011235953883,72.57142857142857,26.17901180985851,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1465,143,2015-02-01,Sunday,2,2,2015,SuperBowl,6,5,1,186.0,103.0,107.0,114.0,93.42857142857143,44.00324663346744,86.28571428571429,37.89546059973384,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1478,0,2015-02-14,Saturday,1,2,2015,ValentinesDay,5,7,1,0.0,132.0,186.0,104.0,79.14285714285714,61.880068334989076,87.42857142857143,55.54445798805546,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1480,0,2015-02-16,Monday,3,2,2015,PresidentsDay,0,8,0,0.0,82.0,65.0,68.0,46.0,64.01041581909479,63.92857142857143,51.782777483986884,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1482,0,2015-02-18,Wednesday,5,2,2015,LentStart,2,8,0,0.0,164.0,65.0,44.0,23.428571428571427,61.986173573514115,56.142857142857146,56.6946709513846,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1489,0,2015-02-25,Wednesday,5,2,2015,LentWeek2,2,9,0,0.0,0.0,164.0,57.0,0.0,0.0,11.714285714285714,43.83084367363849,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1497,0,2015-03-05,Thursday,6,3,2015,Purim End,3,10,0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1509,50,2015-03-17,Tuesday,4,3,2015,StPatricksDay,1,12,0,55.0,0.0,0.0,0.0,53.0,38.828683555675035,26.5,38.10663176686515,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1528,65,2015-04-05,Sunday,2,4,2015,Easter,6,14,1,123.0,72.0,81.0,0.0,61.57142857142857,36.19786891911993,58.0,30.35938582534841,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1534,95,2015-04-11,Saturday,1,4,2015,Pesach End,5,15,1,62.0,123.0,96.0,97.0,75.57142857142857,26.513249158721454,66.64285714285714,28.424277659064877,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1535,74,2015-04-12,Sunday,2,4,2015,OrthodoxEaster,6,15,1,95.0,65.0,72.0,85.0,71.57142857142857,19.29470689815682,66.57142857142857,28.34597864767699,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1558,52,2015-05-05,Tuesday,4,5,2015,Cinco De Mayo,1,19,0,48.0,30.0,41.0,41.0,73.85714285714286,35.90463559406949,69.28571428571429,27.70012099787213,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1563,116,2015-05-10,Sunday,2,5,2015,Mother's day,6,19,1,157.0,79.0,66.0,74.0,87.28571428571429,42.831897326309075,80.35714285714286,38.26146312465857,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1578,0,2015-05-25,Monday,3,5,2015,MemorialDay,0,22,0,0.0,0.0,52.0,58.0,0.0,0.0,12.071428571428571,24.78977545346151,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1588,0,2015-06-04,Thursday,6,6,2015,NBAFinalsStart,3,23,0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1600,39,2015-06-16,Tuesday,4,6,2015,NBAFinalsEnd,1,25,0,50.0,0.0,0.0,0.0,19.714285714285715,35.41051767349456,9.857142857142858,26.14120573658977,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1602,63,2015-06-18,Thursday,6,6,2015,Ramadan starts,3,25,0,37.0,0.0,0.0,0.0,30.571428571428573,33.14542272500304,15.285714285714286,27.54417032116584,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1605,124,2015-06-21,Sunday,2,6,2015,Father's day,6,25,1,99.0,88.0,0.0,0.0,61.142857142857146,23.940402192589254,30.571428571428573,35.6515492935866,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1618,106,2015-07-04,Saturday,1,7,2015,IndependenceDay,5,27,1,130.0,72.0,99.0,0.0,72.28571428571429,30.472470011003292,77.07142857142857,27.435138293561828,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1632,109,2015-07-18,Saturday,1,7,2015,Eid al-Fitr,5,29,1,91.0,67.0,106.0,99.0,60.142857142857146,18.022472744038186,66.42857142857143,25.18459323204943,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1683,71,2015-09-07,Monday,3,9,2015,LaborDay,0,37,0,83.0,63.0,58.0,56.0,67.85714285714286,21.675089937750975,62.142857142857146,19.070142361041402,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1700,7,2015-09-24,Thursday,6,9,2015,EidAlAdha,3,39,0,59.0,49.0,58.0,36.0,62.0,21.571586249819642,62.42857142857143,18.417025090575006,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1718,76,2015-10-12,Monday,3,10,2015,ColumbusDay,0,42,0,107.0,37.0,55.0,43.0,64.57142857142857,22.381965529248173,61.285714285714285,21.319649915688792,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1737,101,2015-10-31,Saturday,1,10,2015,Halloween,5,44,1,77.0,121.0,69.0,100.0,64.42857142857143,29.182512702286616,63.42857142857143,24.506558888825737,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1748,66,2015-11-11,Wednesday,5,11,2015,VeteransDay,2,46,0,50.0,47.0,40.0,35.0,60.142857142857146,26.38451927064301,60.5,23.58536051811139,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1763,166,2015-11-26,Thursday,6,11,2015,Thanksgiving,3,48,0,260.0,28.0,37.0,58.0,99.14285714285714,75.72632429001315,73.35714285714286,58.81209601232291,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1781,0,2015-12-14,Monday,3,12,2015,Chanukah End,0,51,0,0.0,0.0,37.0,45.0,0.0,0.0,8.642857142857142,17.162603096704995,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1792,0,2015-12-25,Friday,7,12,2015,Christmas,4,52,0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1799,0,2016-01-01,Friday,7,1,2016,NewYear,4,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1805,36,2016-01-07,Thursday,6,1,2016,OrthodoxChristmas,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1816,31,2016-01-18,Monday,3,1,2016,MartinLutherKingDay,0,3,0,73.0,41.0,0.0,0.0,51.0,24.117766618548078,44.642857142857146,32.06389568648002,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1836,62,2016-02-07,Sunday,2,2,2016,SuperBowl,6,5,1,89.0,39.0,50.0,63.0,50.857142857142854,18.28869023402922,46.92857142857143,15.020315912455194,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1839,28,2016-02-10,Wednesday,5,2,2016,LentStart,2,6,0,42.0,48.0,35.0,31.0,51.714285714285715,20.188398365683025,47.142857142857146,16.52437427120947,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1843,47,2016-02-14,Sunday,2,2,2016,ValentinesDay,6,6,1,65.0,62.0,39.0,73.0,42.42857142857143,15.883504471174083,46.642857142857146,17.027611706860863,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1844,41,2016-02-15,Monday,3,2,2016,PresidentsDay,0,7,0,47.0,23.0,51.0,31.0,40.285714285714285,13.659115219205205,47.214285714285715,16.885034663999363,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1846,46,2016-02-17,Wednesday,5,2,2016,LentWeek2,2,7,0,37.0,28.0,48.0,35.0,42.142857142857146,11.582005747837902,46.92857142857143,16.57367832398342,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1875,42,2016-03-17,Thursday,6,3,2016,StPatricksDay,3,11,0,38.0,40.0,46.0,32.0,47.142857142857146,12.11649800105677,50.5,17.74498845828528,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1882,48,2016-03-24,Thursday,6,3,2016,Purim End,3,12,0,29.0,42.0,40.0,30.0,49.714285714285715,21.868655542538086,48.42857142857143,17.037128169494988,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1885,112,2016-03-27,Sunday,2,3,2016,Easter,6,12,1,102.0,66.0,56.0,61.0,54.42857142857143,24.710707145266607,51.92857142857143,21.89297142468924,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_40,0,2011-03-09,Wednesday,5,3,2011,LentStart,2,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_47,0,2011-03-16,Wednesday,5,3,2011,LentWeek2,2,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_48,0,2011-03-17,Thursday,6,3,2011,StPatricksDay,3,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_51,0,2011-03-20,Sunday,2,3,2011,Purim End,6,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_86,0,2011-04-24,Sunday,2,4,2011,OrthodoxEaster,6,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_88,0,2011-04-26,Tuesday,4,4,2011,Pesach End,1,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_97,0,2011-05-05,Thursday,6,5,2011,Cinco De Mayo,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_100,0,2011-05-08,Sunday,2,5,2011,Mother's day,6,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_122,0,2011-05-30,Monday,3,5,2011,MemorialDay,0,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_123,0,2011-05-31,Tuesday,4,5,2011,NBAFinalsStart,1,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_135,0,2011-06-12,Sunday,2,6,2011,NBAFinalsEnd,6,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_142,0,2011-06-19,Sunday,2,6,2011,Father's day,6,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_157,0,2011-07-04,Monday,3,7,2011,IndependenceDay,0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_185,0,2011-08-01,Monday,3,8,2011,Ramadan starts,0,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_215,0,2011-08-31,Wednesday,5,8,2011,Eid al-Fitr,2,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_220,0,2011-09-05,Monday,3,9,2011,LaborDay,0,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_255,0,2011-10-10,Monday,3,10,2011,ColumbusDay,0,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_276,0,2011-10-31,Monday,3,10,2011,Halloween,0,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_283,0,2011-11-07,Monday,3,11,2011,EidAlAdha,0,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_287,0,2011-11-11,Friday,7,11,2011,VeteransDay,4,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_300,0,2011-11-24,Thursday,6,11,2011,Thanksgiving,3,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_331,0,2011-12-25,Sunday,2,12,2011,Christmas,6,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_334,0,2011-12-28,Wednesday,5,12,2011,Chanukah End,2,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_338,0,2012-01-01,Sunday,2,1,2012,NewYear,6,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_344,0,2012-01-07,Saturday,1,1,2012,OrthodoxChristmas,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_353,0,2012-01-16,Monday,3,1,2012,MartinLutherKingDay,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_373,46,2012-02-05,Sunday,2,2,2012,SuperBowl,6,5,1,43.0,0.0,0.0,0.0,25.714285714285715,17.86723524326589,12.857142857142858,18.037811324069157,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_382,8,2012-02-14,Tuesday,4,2,2012,ValentinesDay,1,7,0,30.0,30.0,34.0,0.0,51.714285714285715,28.17631561976915,44.785714285714285,20.725972451636604,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_388,23,2012-02-20,Monday,3,2,2012,PresidentsDay,0,8,0,120.0,30.0,39.0,0.0,61.714285714285715,44.552269997216065,57.357142857142854,35.75258386113251,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_390,12,2012-02-22,Wednesday,5,2,2012,LentStart,2,8,0,14.0,32.0,32.0,0.0,61.57142857142857,44.335302498337875,55.07142857142857,37.74298566665106,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_397,34,2012-02-29,Wednesday,5,2,2012,LentWeek2,2,9,0,50.0,12.0,32.0,35.0,50.714285714285715,39.67246856328514,56.142857142857146,40.80885488913769,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_405,48,2012-03-08,Thursday,6,3,2012,Purim End,3,10,0,64.0,54.0,21.0,42.0,62.42857142857143,22.44145823290286,58.142857142857146,29.656643159948867,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_414,44,2012-03-17,Saturday,1,3,2012,StPatricksDay,5,11,1,47.0,83.0,44.0,122.0,59.142857142857146,28.339775178059114,60.5,24.65687608886405,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_436,88,2012-04-08,Sunday,2,4,2012,Easter,6,14,1,87.0,97.0,61.0,100.0,71.14285714285714,17.864569884072946,59.357142857142854,19.824643338949148,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_442,75,2012-04-14,Saturday,1,4,2012,Pesach End,5,15,1,49.0,87.0,64.0,44.0,59.142857142857146,20.061809252314916,63.5,18.22825364014024,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_443,79,2012-04-15,Sunday,2,4,2012,OrthodoxEaster,6,15,1,75.0,88.0,97.0,63.0,57.42857142857143,17.652734848151063,64.28571428571429,18.486704459105102,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_463,79,2012-05-05,Saturday,1,5,2012,Cinco De Mayo,5,18,1,86.0,70.0,84.0,87.0,71.0,10.661457061149589,67.57142857142857,12.08122692263071,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_471,80,2012-05-13,Sunday,2,5,2012,Mother's day,6,19,1,107.0,107.0,82.0,79.0,79.0,19.70617500514491,75.64285714285714,15.741210699490802,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_486,68,2012-05-28,Monday,3,5,2012,MemorialDay,0,22,0,109.0,40.0,66.0,72.0,55.857142857142854,27.889236701810294,66.85714285714286,24.961068588003165,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_501,63,2012-06-12,Tuesday,4,6,2012,NBAFinalsStart,1,24,0,73.0,12.0,27.0,74.0,49.57142857142857,41.98355687193654,35.57142857142857,34.65370284513891,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_506,104,2012-06-17,Sunday,2,6,2012,Father's day,6,24,1,141.0,114.0,5.0,113.0,83.28571428571429,31.967245141000603,53.92857142857143,42.51418638473637,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_510,51,2012-06-21,Thursday,6,6,2012,NBAFinalsEnd,3,25,0,57.0,60.0,3.0,50.0,76.57142857142857,34.35528655513999,69.92857142857143,33.144124170552764,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_523,96,2012-07-04,Wednesday,5,7,2012,IndependenceDay,2,27,0,67.0,13.0,57.0,11.0,65.28571428571429,27.041414445959916,60.5,19.972095918672935,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_539,109,2012-07-20,Friday,7,7,2012,Ramadan starts,4,29,0,72.0,86.0,18.0,56.0,79.85714285714286,35.42329069707655,77.57142857142857,32.87204630946298,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_569,151,2012-08-19,Sunday,2,8,2012,Eid al-Fitr,6,33,1,78.0,112.0,82.0,64.0,74.28571428571429,21.853407710732434,84.42857142857143,26.482837071218533,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_584,164,2012-09-03,Monday,3,9,2012,LaborDay,0,36,0,176.0,76.0,82.0,130.0,91.0,39.62322551231867,83.28571428571429,30.02928973116563,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_619,95,2012-10-08,Monday,3,10,2012,ColumbusDay,0,41,0,113.0,124.0,19.0,20.0,83.71428571428571,34.6252041424282,74.92857142857143,50.94712837942822,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_637,0,2012-10-26,Friday,7,10,2012,EidAlAdha,4,43,0,0.0,0.0,21.0,71.0,0.0,0.0,1.5,5.6124860801673515,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_642,0,2012-10-31,Wednesday,5,10,2012,Halloween,2,44,0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_653,0,2012-11-11,Sunday,2,11,2012,VeteransDay,6,45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_664,0,2012-11-22,Thursday,6,11,2012,Thanksgiving,3,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_688,0,2012-12-16,Sunday,2,12,2012,Chanukah End,6,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_697,0,2012-12-25,Tuesday,4,12,2012,Christmas,1,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_704,0,2013-01-01,Tuesday,4,1,2013,NewYear,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_710,0,2013-01-07,Monday,3,1,2013,OrthodoxChristmas,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_724,0,2013-01-21,Monday,3,1,2013,MartinLutherKingDay,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_737,0,2013-02-03,Sunday,2,2,2013,SuperBowl,6,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_747,38,2013-02-13,Wednesday,5,2,2013,LentStart,2,7,0,69.0,52.0,0.0,0.0,64.85714285714286,20.92389838939205,32.42857142857143,36.53178655050272,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_748,26,2013-02-14,Thursday,6,2,2013,ValentinesDay,3,7,0,38.0,67.0,0.0,0.0,62.857142857142854,22.930536928070495,35.142857142857146,35.32890980672812,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_752,50,2013-02-18,Monday,3,2,2013,PresidentsDay,0,8,0,92.0,32.0,0.0,0.0,57.857142857142854,25.563180367009792,54.142857142857146,31.132118321901057,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_754,55,2013-02-20,Wednesday,5,2,2013,LentWeek2,2,8,0,30.0,38.0,52.0,0.0,54.857142857142854,25.504434721755295,59.857142857142854,23.004538491542178,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_758,63,2013-02-24,Sunday,2,2,2013,Purim End,6,8,1,79.0,92.0,99.0,0.0,62.142857142857146,20.177781274038498,60.5,23.074294722117315,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_779,182,2013-03-17,Sunday,2,3,2013,StPatricksDay,6,11,1,127.0,68.0,71.0,92.0,69.85714285714286,25.439002675870242,64.21428571428571,21.23921833788732,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_793,116,2013-03-31,Sunday,2,3,2013,Easter,6,13,1,97.0,110.0,182.0,71.0,59.285714285714285,31.799970050900647,62.07142857142857,44.331729018866966,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_795,25,2013-04-02,Tuesday,4,4,2013,Pesach End,1,14,0,7.0,35.0,25.0,50.0,56.285714285714285,38.17378806508702,57.42857142857143,32.4172657835169,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_828,95,2013-05-05,Sunday,2,5,2013,OrthodoxEaster,6,18,1,158.0,96.0,110.0,75.0,83.0,46.83659537868584,70.42857142857143,38.45419710155611,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_835,72,2013-05-12,Sunday,2,5,2013,Mother's day,6,19,1,145.0,95.0,96.0,54.0,65.28571428571429,42.31908271577779,74.14285714285714,43.857912439108794,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_850,93,2013-05-27,Monday,3,5,2013,MemorialDay,0,22,0,67.0,49.0,75.0,71.0,56.42857142857143,13.998299216421485,61.142857142857146,18.797942370448165,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_860,54,2013-06-06,Thursday,6,6,2013,NBAFinalsStart,3,23,0,33.0,39.0,34.0,23.0,60.142857142857146,22.378773956801272,59.857142857142854,20.331321584262316,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_870,57,2013-06-16,Sunday,2,6,2013,Father's day,6,24,1,51.0,105.0,96.0,107.0,57.285714285714285,21.700340133390693,62.642857142857146,23.20678661631114,1
